machine_id,type_machine,age_machine_jours,derniere_maintenance_jours,temperature_moyenne,vibration_moyenne,pression_moyenne,nb_incidents_3_mois,criticite
MCH-KH-02004,presse,4510,92,70.6,3.18,10.09,3,moyenne
MCH-SV-02005,pompe,5254,97,84.0,1.39,6.62,5,haute
MCH-NO-02006,convoyeur,3612,45,67.8,2.94,7.23,0,basse
MCH-SE-02007,pompe,2537,51,74.4,1.42,6.32,3,basse
MCH-ML-02008,presse,2559,141,43.7,2.4,12.03,4,moyenne
MCH-AM-02009,presse,1164,266,72.2,1.99,5.08,3,basse
MCH-ML-02010,convoyeur,3904,76,71.2,1.81,9.08,3,basse
MCH-KR-02011,compresseur,3510,46,49.1,2.87,6.44,0,basse
MCH-EG-02012,pompe,929,98,53.4,0.0,10.73,3,basse
MCH-GH-02013,four,5313,68,72.2,0.3,13.8,3,moyenne
MCH-LV-02014,presse,2210,93,61.4,4.21,6.42,1,basse
MCH-RU-02015,compresseur,298,83,78.3,3.22,8.35,0,basse
MCH-FI-02016,convoyeur,1967,85,68.7,1.91,7.04,1,basse
MCH-GR-02017,presse,5219,9,65.7,4.46,10.6,1,moyenne
MCH-CU-02018,presse,5501,51,63.0,2.04,7.38,3,moyenne
MCH-DE-02019,convoyeur,2942,47,68.5,2.13,10.26,2,basse
MCH-BO-02020,compresseur,5738,46,74.6,1.82,7.01,1,basse
MCH-KE-02021,presse,5251,116,71.4,5.86,13.61,3,haute
MCH-BZ-02022,presse,4951,27,59.9,3.35,2.52,0,basse
MCH-SD-02023,convoyeur,5158,9,79.9,3.29,8.94,1,basse
MCH-SR-02024,pompe,2291,45,72.9,3.7,7.97,4,basse
MCH-SZ-02025,convoyeur,4538,38,69.6,0.22,7.88,1,basse
MCH-SL-02026,presse,3464,77,66.1,2.11,8.71,1,basse
MCH-AZ-02027,four,4318,38,71.0,3.68,8.15,1,moyenne
MCH-HR-02028,convoyeur,1066,60,43.0,2.99,8.55,1,basse
MCH-LU-02029,compresseur,4388,53,67.9,6.31,9.02,0,haute
MCH-VN-02030,convoyeur,5745,172,84.7,2.2,12.37,2,moyenne
MCH-CO-02031,pompe,1815,38,67.6,4.41,1.09,0,basse
MCH-UG-02032,pompe,5916,111,66.0,4.21,12.62,2,moyenne
MCH-MT-02033,presse,2270,69,57.8,3.21,14.4,0,basse
MCH-DE-02034,four,1198,143,70.9,3.49,3.62,0,basse
MCH-DK-02035,four,673,207,62.7,2.56,8.12,3,basse
MCH-EG-02036,convoyeur,4709,68,80.7,0.04,11.43,1,basse
MCH-MD-02037,pompe,3328,14,54.6,3.52,10.3,4,basse
MCH-VU-02038,four,1842,27,59.6,3.64,12.19,1,basse
MCH-DM-02039,convoyeur,3650,21,57.8,3.88,8.93,0,basse
MCH-WS-02040,compresseur,1992,51,87.0,3.09,2.92,1,basse
MCH-OM-02041,four,2690,44,62.7,4.46,11.26,1,moyenne
MCH-BD-02042,presse,5175,86,58.4,1.7,9.59,3,moyenne
MCH-NG-02043,presse,4008,136,39.9,5.2,11.67,0,haute
MCH-MM-02044,compresseur,4574,13,54.1,1.52,4.17,2,basse
MCH-GD-02045,four,3500,73,71.3,2.84,4.96,1,basse
MCH-WS-02046,convoyeur,5948,39,71.3,4.02,8.04,4,moyenne
MCH-GW-02047,convoyeur,1448,75,57.2,2.23,11.33,0,basse
MCH-PA-02048,presse,1573,51,57.9,4.12,12.03,4,moyenne
MCH-VA-02049,presse,555,120,87.3,2.49,6.19,1,basse
MCH-JM-02050,pompe,3324,29,97.4,3.18,6.98,0,moyenne
MCH-GB-02051,compresseur,3680,41,78.8,2.73,15.18,1,basse
MCH-AE-02052,compresseur,4355,65,83.7,2.13,6.62,5,moyenne
MCH-PE-02053,four,2012,55,86.3,6.38,9.69,2,haute
MCH-HT-02054,presse,73,65,91.6,1.74,6.87,3,moyenne
MCH-SN-02055,compresseur,3793,16,61.4,0.0,9.19,4,basse
MCH-GY-02056,presse,5992,187,54.5,1.79,5.83,4,haute
MCH-KR-02057,presse,1767,48,87.0,3.2,5.91,2,basse
MCH-PW-02058,compresseur,1103,31,53.4,2.43,7.07,2,basse
MCH-FI-02059,convoyeur,1690,66,52.7,4.53,6.64,1,basse
MCH-MN-02060,four,2552,74,52.9,4.47,7.24,1,basse
MCH-GD-02061,convoyeur,1505,242,63.4,2.52,9.31,4,basse
MCH-TO-02062,pompe,2081,151,41.2,0.48,12.73,2,moyenne
MCH-OM-02063,presse,3829,54,47.8,1.08,6.52,0,moyenne
MCH-PL-02064,convoyeur,2070,214,57.5,2.95,5.53,6,moyenne
MCH-JM-02065,convoyeur,2376,187,50.6,0.65,8.02,4,moyenne
MCH-MU-02066,presse,240,31,77.7,2.45,5.87,2,basse
MCH-SC-02067,four,5507,279,65.1,5.13,3.91,4,haute
MCH-SM-02068,compresseur,2441,48,71.9,3.51,10.66,1,basse
MCH-NL-02069,convoyeur,1968,80,70.6,3.07,8.2,3,basse
MCH-DK-02070,pompe,518,168,62.5,1.44,8.45,3,basse
MCH-FR-02071,presse,3805,13,76.9,3.27,3.18,1,basse
MCH-UY-02072,convoyeur,5182,65,70.4,2.61,6.54,5,moyenne
MCH-CU-02073,compresseur,246,90,61.2,3.36,4.46,1,basse
MCH-ID-02074,presse,871,147,44.8,4.09,7.95,1,moyenne
MCH-BF-02075,convoyeur,878,71,71.2,4.35,8.34,1,basse
MCH-BA-02076,convoyeur,3613,13,49.9,3.19,8.33,2,basse
MCH-RO-02077,convoyeur,5527,241,69.6,3.77,6.33,1,moyenne
MCH-MR-02078,compresseur,2626,73,65.9,2.23,5.87,5,basse
MCH-TG-02079,pompe,2062,92,48.7,4.7,7.52,2,moyenne
MCH-CA-02080,four,4595,18,68.1,1.67,8.89,3,basse
MCH-LC-02081,pompe,4455,181,67.3,2.69,6.55,1,moyenne
MCH-SI-02082,compresseur,1480,49,67.3,4.85,5.66,1,moyenne
MCH-CM-02083,presse,964,39,66.8,2.28,5.76,2,basse
MCH-JM-02084,pompe,2146,155,57.2,0.99,6.35,0,basse
MCH-BS-02085,presse,4653,21,72.1,2.38,6.87,0,basse
MCH-DK-02086,presse,4170,93,56.7,5.09,5.25,2,haute
MCH-IR-02087,presse,3995,38,52.1,0.0,6.89,4,basse
MCH-PG-02088,compresseur,4976,102,73.1,3.15,11.09,1,moyenne
MCH-SG-02089,pompe,1662,121,76.2,2.05,7.26,1,basse
MCH-CY-02090,four,2038,48,72.3,2.75,4.9,1,basse
MCH-NZ-02091,compresseur,254,174,62.5,2.48,2.35,0,basse
MCH-BW-02092,four,5212,73,41.7,4.44,12.59,2,haute
MCH-GN-02093,pompe,3494,243,82.8,3.08,10.85,1,moyenne
MCH-PG-02094,pompe,1788,156,41.5,4.52,8.71,1,moyenne
MCH-MG-02095,presse,416,80,72.0,4.93,10.91,3,basse
MCH-AR-02096,four,4340,79,90.3,3.04,9.32,2,moyenne
MCH-NI-02097,four,4492,23,66.8,2.46,7.81,1,basse
MCH-BF-02098,presse,3997,155,68.5,3.57,4.9,1,basse
MCH-MY-02099,compresseur,1222,44,69.6,3.86,12.77,0,basse
MCH-SC-02100,four,5479,86,67.4,1.27,6.91,3,haute
MCH-MR-02101,presse,4518,242,93.2,3.35,7.04,0,haute
MCH-GW-02102,pompe,3946,172,54.9,2.62,8.09,2,moyenne
MCH-MV-02103,pompe,3905,33,53.4,2.37,8.14,1,basse
MCH-BR-02104,four,5426,74,61.1,1.96,9.44,4,moyenne
MCH-MR-02105,compresseur,5569,93,85.9,2.06,9.15,0,haute
MCH-GR-02106,presse,3573,187,58.1,4.88,6.56,0,haute
MCH-AT-02107,pompe,2500,168,70.2,2.45,8.06,2,basse
MCH-LB-02108,compresseur,2182,110,77.9,4.72,9.36,1,moyenne
MCH-BZ-02109,compresseur,4914,103,74.3,3.2,6.35,1,moyenne
MCH-LC-02110,compresseur,3867,72,77.2,1.3,11.62,1,basse
MCH-CF-02111,presse,463,91,82.0,3.29,7.95,1,basse
MCH-LT-02112,four,853,60,68.7,1.22,12.0,3,basse
MCH-CY-02113,four,5401,129,59.5,3.91,4.52,1,haute
MCH-CU-02114,presse,5306,107,66.8,2.69,9.64,0,moyenne
MCH-AZ-02115,compresseur,5710,151,60.9,4.28,5.77,3,haute
MCH-JO-02116,four,2567,148,95.3,5.15,6.41,3,haute
MCH-PW-02117,convoyeur,4704,44,58.6,0.4,10.26,4,moyenne
MCH-MC-02118,convoyeur,4969,7,70.8,2.31,7.43,3,basse
MCH-CU-02119,presse,1894,41,47.0,1.19,14.49,1,basse
MCH-PS-02120,presse,872,90,66.6,6.24,9.3,1,moyenne
MCH-MA-02121,four,5982,60,61.6,2.34,6.26,2,moyenne
MCH-PW-02122,convoyeur,181,58,73.1,1.03,9.3,2,basse
MCH-PE-02123,presse,3584,39,73.4,6.36,7.41,1,moyenne
MCH-VE-02124,presse,3901,100,82.0,1.91,10.08,2,moyenne
MCH-AF-02125,compresseur,4090,14,81.1,0.57,7.26,2,basse
MCH-BR-02126,compresseur,1533,110,64.2,1.26,9.02,4,basse
MCH-AM-02127,presse,4329,111,53.7,3.21,8.5,2,basse
MCH-IE-02128,pompe,1298,149,55.1,3.07,8.2,0,basse
MCH-GM-02129,compresseur,4974,365,68.6,1.75,10.6,1,moyenne
MCH-CZ-02130,presse,1314,6,66.9,2.27,3.49,1,basse
MCH-SY-02131,four,4180,108,68.1,3.08,8.24,1,basse
MCH-ZA-02132,convoyeur,4700,123,58.6,4.99,6.25,4,haute
MCH-UZ-02133,compresseur,1133,41,82.2,3.5,4.63,2,basse
MCH-SM-02134,convoyeur,1427,63,47.3,2.16,5.91,1,basse
MCH-NO-02135,presse,4674,50,57.9,2.66,6.45,2,moyenne
MCH-CG-02136,convoyeur,515,113,52.1,4.15,7.41,6,basse
MCH-JO-02137,pompe,1144,160,62.5,5.52,8.84,2,moyenne
MCH-GW-02138,convoyeur,2733,26,80.0,1.34,9.36,2,basse
MCH-KI-02139,convoyeur,5581,101,61.5,4.67,6.98,4,haute
MCH-CM-02140,presse,3371,183,66.2,2.53,11.96,3,moyenne
MCH-BE-02141,four,2326,44,73.0,0.56,7.07,5,basse
MCH-GY-02142,four,5870,35,61.0,0.27,3.13,7,moyenne
MCH-NL-02143,presse,2782,31,69.6,5.0,7.14,2,moyenne
MCH-DZ-02144,compresseur,2602,37,68.0,5.18,8.12,1,basse
MCH-VU-02145,convoyeur,2469,239,51.4,2.15,0.0,3,moyenne
MCH-PK-02146,pompe,1873,276,59.4,2.68,11.02,1,basse
MCH-BI-02147,four,1954,199,69.3,0.33,7.75,1,basse
MCH-CG-02148,four,4127,59,80.4,4.14,5.12,1,basse
MCH-SB-02149,four,245,204,80.4,2.96,5.6,1,basse
MCH-UG-02150,compresseur,4090,30,90.1,0.67,9.9,0,moyenne
MCH-SO-02151,compresseur,1207,132,70.8,3.31,10.21,3,basse
MCH-AM-02152,four,2305,47,60.0,0.92,6.38,1,basse
MCH-ZM-02153,convoyeur,879,26,64.2,3.84,4.61,0,basse
MCH-SG-02154,presse,3316,98,63.6,1.38,8.33,1,basse
MCH-TR-02155,convoyeur,4376,100,60.1,3.51,8.79,2,basse
MCH-GY-02156,convoyeur,2127,107,69.6,2.02,9.41,1,basse
MCH-VC-02157,presse,980,116,70.2,0.0,6.59,2,basse
MCH-CV-02158,four,1359,95,50.9,4.49,7.69,3,moyenne
MCH-JP-02159,compresseur,4908,68,78.1,4.58,8.05,0,moyenne
MCH-NP-02160,four,1605,78,43.0,2.22,10.42,4,moyenne
MCH-AD-02161,compresseur,4648,133,62.3,3.41,11.32,3,basse
MCH-VE-02162,convoyeur,1987,92,78.8,3.66,12.0,2,basse
MCH-MH-02163,four,1132,51,72.3,3.71,11.26,2,basse
MCH-GY-02164,four,4363,40,60.7,5.59,12.53,2,haute
MCH-TO-02165,four,2811,78,88.6,3.63,10.53,3,moyenne
MCH-NI-02166,compresseur,187,182,59.7,2.46,6.53,6,basse
MCH-ER-02167,four,5759,117,41.0,3.64,11.83,2,moyenne
MCH-TL-02168,four,886,189,70.4,2.36,4.56,0,basse
MCH-SV-02169,four,2120,58,43.7,1.4,13.91,3,moyenne
MCH-BS-02170,pompe,2308,87,55.0,4.83,5.56,3,moyenne
MCH-SL-02171,presse,2936,97,72.5,3.8,10.22,1,basse
MCH-ML-02172,four,4712,137,59.5,0.21,11.61,0,basse
MCH-BJ-02173,presse,36,58,72.0,1.97,9.15,5,basse
MCH-SL-02174,compresseur,5594,117,51.1,4.14,2.87,3,haute
MCH-ST-02175,presse,3875,175,75.3,0.65,5.63,1,basse
MCH-SD-02176,pompe,5703,71,44.7,1.87,8.89,1,moyenne
MCH-SD-02177,convoyeur,4904,36,80.8,6.99,9.59,3,haute
MCH-TG-02178,presse,5567,179,59.3,2.5,7.55,2,moyenne
MCH-AO-02179,convoyeur,3606,125,83.4,4.62,8.19,1,moyenne
MCH-MW-02180,presse,2143,21,54.9,5.25,4.33,4,moyenne
MCH-PW-02181,compresseur,2657,73,88.1,1.64,12.44,1,basse
MCH-BD-02182,presse,3948,249,53.5,3.4,7.06,2,moyenne
MCH-ZW-02183,presse,2561,111,43.5,6.09,9.97,3,haute
MCH-MW-02184,presse,4390,78,65.5,3.69,11.51,2,moyenne
MCH-MR-02185,compresseur,551,32,79.8,6.55,5.11,1,moyenne
MCH-ID-02186,compresseur,4979,32,74.5,2.04,8.32,3,basse
MCH-AE-02187,compresseur,1225,131,79.0,5.7,8.69,1,moyenne
MCH-AM-02188,convoyeur,5663,35,74.7,3.03,7.35,3,basse
MCH-MK-02189,convoyeur,933,98,55.2,2.51,10.32,1,basse
MCH-BJ-02190,compresseur,774,71,74.2,3.96,6.33,3,basse
MCH-LY-02191,convoyeur,4871,93,66.1,2.83,8.14,0,basse
MCH-GY-02192,compresseur,4912,66,56.5,2.87,7.07,2,basse
MCH-ES-02193,compresseur,4432,107,67.2,3.73,13.81,2,moyenne
MCH-KM-02194,presse,5763,148,64.3,0.29,6.34,2,moyenne
MCH-YE-02195,four,1623,67,82.0,1.8,9.86,5,moyenne
MCH-CA-02196,compresseur,4959,139,58.8,4.08,12.49,3,moyenne
MCH-TT-02197,four,2112,194,58.3,4.49,5.7,3,basse
MCH-LK-02198,convoyeur,3224,97,56.6,3.54,8.24,4,basse
MCH-TW-02199,pompe,2673,129,87.8,3.41,5.53,3,moyenne
MCH-LT-02200,compresseur,35,26,57.3,3.6,2.97,3,basse
MCH-CR-02201,pompe,3446,68,80.6,4.44,6.04,0,moyenne
MCH-BD-02202,pompe,4485,18,52.6,0.86,6.57,3,basse
MCH-MH-02203,compresseur,1047,50,71.1,2.24,6.72,3,basse
MCH-ST-02204,convoyeur,5589,69,68.2,2.89,7.25,2,moyenne
MCH-LU-02205,presse,3182,263,79.8,3.29,8.02,4,moyenne
MCH-BA-02206,pompe,1069,41,78.1,0.0,5.01,2,basse
MCH-EC-02207,four,3875,75,66.0,1.11,8.88,2,basse
MCH-LA-02208,compresseur,1151,35,58.6,2.98,11.03,3,basse
MCH-PL-02209,pompe,381,65,84.5,4.52,11.33,1,basse
MCH-MC-02210,presse,4111,108,57.4,2.37,7.35,3,basse
MCH-QA-02211,presse,664,121,37.8,2.0,10.23,3,moyenne
MCH-ZM-02212,presse,637,58,42.7,3.79,6.3,1,moyenne
MCH-EG-02213,pompe,4439,46,45.6,2.51,7.14,5,haute
MCH-CR-02214,pompe,331,211,72.1,4.32,9.0,3,basse
MCH-BI-02215,compresseur,4858,55,91.6,2.67,7.16,2,moyenne
MCH-VC-02216,convoyeur,4776,9,40.5,1.33,4.84,3,moyenne
MCH-PK-02217,four,848,176,55.6,5.13,10.08,0,basse
MCH-AZ-02218,compresseur,3110,11,66.1,4.86,5.93,2,moyenne
MCH-KE-02219,pompe,579,176,83.5,1.57,6.7,1,basse
MCH-FR-02220,four,3795,19,55.5,3.59,10.65,5,basse
MCH-BD-02221,pompe,377,23,72.1,2.51,9.34,5,basse
MCH-FR-02222,pompe,5666,29,62.0,3.93,8.44,3,moyenne
MCH-BB-02223,convoyeur,1246,51,96.3,1.69,4.33,1,moyenne
MCH-KW-02224,convoyeur,4097,177,66.7,4.31,5.09,1,moyenne
MCH-KR-02225,presse,769,30,69.3,4.79,8.99,2,basse
MCH-SG-02226,four,1257,108,66.0,1.58,9.58,3,basse
MCH-MY-02227,four,2705,92,60.0,3.1,8.63,2,basse
MCH-ST-02228,compresseur,3438,80,76.4,4.82,6.82,4,haute
MCH-PY-02229,four,5993,155,51.1,1.5,6.73,3,haute
MCH-ID-02230,presse,155,85,41.0,2.0,8.54,2,moyenne
MCH-AZ-02231,pompe,1,90,63.2,3.99,4.87,0,basse
MCH-GB-02232,four,2102,128,74.8,2.76,8.23,3,moyenne
MCH-KH-02233,pompe,2196,53,58.0,0.64,4.53,3,basse
MCH-ET-02234,convoyeur,5303,76,67.2,2.52,5.37,0,basse
MCH-JO-02235,presse,5475,97,50.4,5.62,8.45,5,haute
MCH-MK-02236,compresseur,5283,145,77.8,6.09,9.46,2,haute
MCH-BE-02237,compresseur,859,68,72.8,2.04,8.85,1,basse
MCH-TD-02238,convoyeur,2472,75,65.2,1.63,5.21,2,basse
MCH-LS-02239,four,4475,106,67.0,2.31,3.32,0,basse
MCH-IR-02240,compresseur,1875,69,48.3,5.7,7.98,3,haute
MCH-CM-02241,presse,3979,42,48.8,4.26,3.25,6,moyenne
MCH-MN-02242,convoyeur,1422,128,63.5,5.2,10.36,3,moyenne
MCH-NZ-02243,pompe,1940,86,71.2,4.5,5.3,5,moyenne
MCH-MZ-02244,presse,5162,56,71.8,1.02,13.59,1,basse
MCH-CH-02245,four,1503,29,60.6,1.58,5.6,3,basse
MCH-OM-02246,convoyeur,5785,12,73.9,1.96,9.16,3,basse
MCH-MV-02247,pompe,1837,110,82.0,2.22,6.16,0,basse
MCH-LU-02248,pompe,141,41,63.9,1.98,7.58,4,basse
MCH-ER-02249,convoyeur,1529,17,68.7,2.16,8.46,2,basse
MCH-SB-02250,convoyeur,1027,37,62.5,3.96,10.15,3,basse
MCH-MD-02251,convoyeur,3040,97,63.5,3.2,10.55,1,basse
MCH-SB-02252,compresseur,676,41,67.0,4.83,9.82,0,basse
MCH-MN-02253,convoyeur,3756,98,85.4,3.38,10.59,1,basse
MCH-SI-02254,compresseur,5249,48,76.0,1.99,6.46,0,basse
MCH-IQ-02255,presse,2175,75,74.9,3.28,9.62,2,basse
MCH-BS-02256,presse,1010,80,59.6,0.73,7.15,2,basse
MCH-ZA-02257,presse,2400,123,54.2,0.0,10.47,0,basse
MCH-NO-02258,pompe,4715,126,69.7,3.96,8.29,1,moyenne
MCH-BR-02259,four,3548,77,79.9,4.53,9.55,4,haute
MCH-NR-02260,pompe,606,33,85.7,3.11,8.73,1,basse
MCH-UY-02261,four,3223,167,35.6,2.41,9.9,2,haute
MCH-EG-02262,pompe,2808,55,94.4,0.99,5.98,2,moyenne
MCH-ST-02263,convoyeur,1962,5,70.0,4.75,4.07,1,basse
MCH-KE-02264,pompe,660,94,75.9,3.74,10.47,1,basse
MCH-LI-02265,pompe,5886,97,44.1,3.44,11.36,4,haute
MCH-CA-02266,presse,1056,57,62.2,2.99,7.71,4,basse
MCH-BR-02267,presse,1156,19,74.9,2.3,10.03,0,basse
MCH-LR-02268,pompe,873,15,50.9,1.33,3.93,4,basse
MCH-HR-02269,four,3421,60,30.3,3.38,6.45,2,haute
MCH-KE-02270,compresseur,2662,31,69.0,2.19,8.2,0,basse
MCH-KP-02271,compresseur,1497,145,64.4,2.36,3.66,3,basse
MCH-PE-02272,compresseur,2576,58,82.3,5.58,4.18,3,haute
MCH-UY-02273,convoyeur,4041,53,63.1,2.93,8.39,1,basse
MCH-VC-02274,pompe,1690,245,64.0,0.0,6.49,1,basse
MCH-NP-02275,convoyeur,5491,6,73.4,2.2,7.13,2,basse
MCH-DM-02276,compresseur,1838,75,77.4,1.5,6.98,2,basse
MCH-FM-02277,pompe,1189,12,56.5,2.79,4.79,2,basse
MCH-PA-02278,compresseur,5727,179,76.3,0.86,7.46,1,moyenne
MCH-MG-02279,presse,4863,17,58.7,3.65,7.97,1,basse
MCH-PE-02280,presse,2058,100,65.2,2.56,6.54,1,basse
MCH-BB-02281,compresseur,5048,89,73.0,2.29,6.75,1,moyenne
MCH-ZA-02282,compresseur,3112,12,75.1,3.22,7.49,3,basse
MCH-MH-02283,presse,2080,100,68.8,2.89,10.05,3,basse
MCH-VE-02284,presse,5037,48,52.0,2.8,7.76,4,haute
MCH-NZ-02285,four,4512,114,42.6,2.66,3.18,0,moyenne
MCH-IS-02286,four,1787,45,62.7,2.97,5.02,3,basse
MCH-DZ-02287,four,3640,100,76.7,3.51,10.33,3,moyenne
MCH-BG-02288,four,2216,69,70.4,3.33,6.29,1,basse
MCH-BO-02289,convoyeur,6,100,67.9,4.69,7.78,4,basse
MCH-SV-02290,compresseur,5770,113,64.9,2.18,12.81,0,moyenne
MCH-DZ-02291,compresseur,3297,63,68.7,3.36,9.58,3,basse
MCH-NA-02292,compresseur,3590,55,53.1,6.67,2.63,1,haute
MCH-MM-02293,presse,3599,111,74.4,2.94,11.61,2,basse
MCH-SG-02294,presse,3303,49,75.2,3.0,8.37,1,basse
MCH-AE-02295,four,1740,64,60.7,1.1,8.92,1,basse
MCH-GD-02296,pompe,5829,203,70.2,1.93,8.76,2,moyenne
MCH-DJ-02297,convoyeur,3730,75,44.4,2.84,10.28,2,basse
MCH-AT-02298,compresseur,4025,126,67.2,3.8,7.8,3,moyenne
MCH-CV-02299,four,2728,43,63.4,3.97,4.3,1,basse
MCH-UZ-02300,compresseur,1727,99,80.1,3.49,8.81,4,basse
MCH-GD-02301,pompe,386,66,62.6,4.21,4.55,1,basse
MCH-OM-02302,convoyeur,2101,56,75.4,1.5,12.54,0,basse
MCH-AU-02303,four,1056,11,60.3,3.73,7.09,4,basse
MCH-CN-02304,four,3972,31,37.6,3.02,7.87,6,haute
MCH-BJ-02305,pompe,5274,255,62.3,3.19,6.31,2,moyenne
MCH-GW-02306,compresseur,1816,68,67.4,2.46,8.85,2,basse
MCH-KH-02307,pompe,1997,76,66.8,1.57,9.14,3,basse
MCH-MM-02308,compresseur,4022,142,67.0,1.18,6.3,1,basse
MCH-ML-02309,convoyeur,895,93,58.9,3.48,9.13,0,basse
MCH-MV-02310,compresseur,5576,56,61.1,3.75,8.17,2,moyenne
MCH-TN-02311,pompe,2183,57,51.5,2.81,7.76,1,basse
MCH-AU-02312,convoyeur,607,29,41.0,2.98,6.12,2,basse
MCH-UY-02313,pompe,1048,105,63.7,1.92,13.79,1,basse
MCH-DE-02314,compresseur,5596,108,56.1,3.75,10.96,5,moyenne
MCH-GD-02315,pompe,1482,76,78.0,3.09,9.82,1,basse
MCH-PG-02316,pompe,3973,67,38.8,2.45,10.82,0,moyenne
MCH-MN-02317,convoyeur,936,109,68.5,4.3,8.75,2,basse
MCH-MR-02318,four,1164,28,90.5,3.97,7.13,0,basse
MCH-PA-02319,presse,5275,96,62.8,0.7,1.39,2,moyenne
MCH-BO-02320,pompe,888,210,65.0,3.07,4.95,2,basse
MCH-TO-02321,pompe,112,44,70.1,1.56,13.41,4,basse
MCH-CU-02322,compresseur,3007,62,71.1,3.21,10.9,0,basse
MCH-SM-02323,presse,5176,174,60.1,0.0,8.51,2,moyenne
MCH-MM-02324,presse,1955,77,52.9,3.3,4.06,2,basse
MCH-MY-02325,four,768,133,72.8,4.07,9.59,0,basse
MCH-KW-02326,compresseur,5893,100,42.1,2.83,7.3,2,haute
MCH-CF-02327,pompe,4060,107,75.0,1.25,9.74,1,basse
MCH-IT-02328,pompe,5104,42,60.3,5.93,5.22,2,haute
MCH-HU-02329,pompe,4512,40,65.0,4.73,6.78,2,moyenne
MCH-CI-02330,pompe,4189,121,58.7,2.2,10.21,1,basse
MCH-AR-02331,four,2307,20,82.2,2.61,12.82,2,basse
MCH-LK-02332,compresseur,1946,64,68.0,0.03,6.35,0,basse
MCH-ER-02333,four,4301,109,61.1,3.71,5.5,1,basse
MCH-SB-02334,convoyeur,4300,62,60.8,0.95,10.56,2,basse
MCH-SI-02335,convoyeur,5703,68,63.2,4.0,4.85,4,moyenne
MCH-MW-02336,convoyeur,3411,138,93.8,4.54,5.03,4,haute
MCH-TJ-02337,four,1767,188,49.2,2.89,8.66,2,moyenne
MCH-CL-02338,pompe,2937,324,78.0,1.4,13.21,2,basse
MCH-IN-02339,pompe,3682,177,71.8,4.87,5.88,2,moyenne
MCH-IL-02340,convoyeur,2560,52,83.5,3.0,7.08,4,moyenne
MCH-MA-02341,compresseur,4746,36,72.5,3.14,8.28,2,moyenne
MCH-PE-02342,convoyeur,3507,52,65.0,1.6,6.82,2,basse
MCH-GH-02343,presse,56,110,77.2,3.29,3.58,1,basse
MCH-VA-02344,convoyeur,3419,57,67.8,2.7,10.0,3,basse
MCH-JO-02345,compresseur,3801,43,74.1,1.01,8.47,2,basse
MCH-MD-02346,compresseur,5491,204,82.1,5.01,8.92,2,haute
MCH-RW-02347,presse,2482,55,66.1,5.64,7.65,0,moyenne
MCH-FR-02348,compresseur,3446,104,59.9,4.53,11.78,2,moyenne
MCH-CM-02349,convoyeur,2849,102,57.3,4.3,6.74,2,basse
MCH-CR-02350,convoyeur,3189,11,70.4,5.65,5.31,1,moyenne
MCH-BN-02351,presse,403,195,54.5,1.43,12.16,1,basse
MCH-PG-02352,presse,5383,26,60.8,1.41,2.5,3,basse
MCH-EC-02353,convoyeur,5462,18,53.4,2.38,7.62,1,basse
MCH-LC-02354,compresseur,3288,50,71.1,3.45,7.81,3,basse
MCH-PA-02355,compresseur,3339,36,56.0,2.56,7.71,3,basse
MCH-BT-02356,convoyeur,345,175,49.6,1.47,4.12,0,basse
MCH-KZ-02357,compresseur,3587,91,51.7,3.01,5.04,0,basse
MCH-LB-02358,presse,2574,47,58.1,2.86,10.39,0,basse
MCH-TL-02359,compresseur,4254,18,59.2,4.26,11.46,1,basse
MCH-LY-02360,presse,282,99,68.0,3.07,6.96,2,basse
MCH-KN-02361,presse,4265,60,63.1,0.14,5.67,0,basse
MCH-BI-02362,four,1721,109,69.4,3.58,3.54,0,basse
MCH-SY-02363,pompe,3910,92,70.4,5.37,10.35,2,moyenne
MCH-SR-02364,presse,3762,37,73.9,3.04,10.5,0,basse
MCH-JP-02365,pompe,1361,120,42.1,4.48,0.97,3,moyenne
MCH-KG-02366,compresseur,2642,23,51.5,2.24,1.94,0,basse
MCH-DJ-02367,pompe,5013,58,71.7,3.85,8.34,2,basse
MCH-LC-02368,pompe,3633,64,67.5,1.88,8.67,2,basse
MCH-KN-02369,pompe,412,71,76.7,2.63,6.81,3,basse
MCH-ME-02370,pompe,2657,22,46.5,2.64,7.92,3,basse
MCH-DZ-02371,four,1870,169,59.3,3.72,7.38,1,basse
MCH-EC-02372,pompe,3849,37,61.4,1.76,8.07,2,basse
MCH-ML-02373,compresseur,3687,14,67.0,0.8,5.75,3,basse
MCH-SE-02374,presse,62,94,65.4,3.71,7.97,1,basse
MCH-GR-02375,four,3646,253,70.6,3.65,6.31,2,moyenne
MCH-CM-02376,four,4409,11,63.6,3.17,6.11,3,basse
MCH-FR-02377,pompe,4612,139,81.5,4.4,3.33,4,haute
MCH-CU-02378,four,353,75,85.3,2.7,7.56,2,basse
MCH-GW-02379,presse,1821,23,51.6,3.42,10.01,1,basse
MCH-SA-02380,pompe,2527,64,65.5,2.48,7.19,2,basse
MCH-AR-02381,convoyeur,1078,213,74.6,2.61,7.12,5,moyenne
MCH-ML-02382,four,2524,181,72.0,3.51,11.14,3,basse
MCH-TG-02383,compresseur,426,364,60.1,6.4,10.56,2,moyenne
MCH-TO-02384,pompe,679,124,68.1,4.11,12.34,2,basse
