loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
14300,36 months,11.95,474.62,C,1 year,RENT,90400,Verified,debt_consolidation,8.46,0,704,37.5,Fully Paid
14200,36 months,13.13,479.34,C,7 years,MORTGAGE,37400,Verified,debt_consolidation,15.29,0,688,58.1,Fully Paid
7300,36 months,5.86,221.62,A,5 years,MORTGAGE,59500,Source Verified,debt_consolidation,18.73,0,761,70.3,Fully Paid
12500,36 months,7.19,387.05,A,2 years,RENT,61500,Not Verified,other,20.27,1,737,31.0,Fully Paid
7700,36 months,8.44,242.86,A,4 years,RENT,28200,Verified,home_improvement,18.61,0,726,14.2,Fully Paid
4700,36 months,12.16,156.47,C,3 years,MORTGAGE,37600,Verified,debt_consolidation,6.81,0,706,61.2,Charged Off
7900,36 months,9.98,254.84,B,3 years,MORTGAGE,45400,Source Verified,car,12.84,1,706,70.2,Fully Paid
10600,60 months,10.38,227.21,B,1 year,MORTGAGE,42400,Verified,credit_card,3.59,0,703,72.1,Fully Paid
16000,36 months,15.39,557.71,D,1 year,MORTGAGE,23100,Source Verified,home_improvement,27.01,0,665,86.3,Fully Paid
8300,60 months,16.32,203.25,C,10+ years,MORTGAGE,143000,Not Verified,debt_consolidation,24.72,0,704,72.9,Fully Paid
21100,36 months,17.05,752.8,D,10+ years,OWN,86000,Verified,debt_consolidation,11.43,1,679,42.5,Fully Paid
15900,36 months,12.16,529.32,B,5 years,OWN,162400,Not Verified,credit_card,23.07,0,705,68.1,Fully Paid
5700,36 months,22.24,218.39,E,10+ years,MORTGAGE,106100,Verified,debt_consolidation,6.95,0,663,31.5,Charged Off
18500,36 months,18.22,670.86,D,4 years,RENT,75300,Source Verified,car,30.64,0,674,45.6,Fully Paid
9000,36 months,12.02,299.01,B,10+ years,RENT,47700,Source Verified,debt_consolidation,11.19,0,711,76.6,Fully Paid
25300,60 months,10.56,544.55,B,5 years,RENT,188200,Source Verified,debt_consolidation,11.66,0,724,55.2,Fully Paid
9800,36 months,10.88,320.28,B,3 years,MORTGAGE,54900,Verified,debt_consolidation,6.0,0,723,90.6,Fully Paid
7900,36 months,10.59,257.1,B,10+ years,RENT,75700,Source Verified,medical,9.68,0,731,30.0,Fully Paid
15000,36 months,10.91,490.44,B,10+ years,MORTGAGE,78400,Verified,debt_consolidation,15.69,0,700,31.4,Fully Paid
2800,36 months,11.39,92.19,C,2 years,RENT,54800,Source Verified,home_improvement,36.01,1,690,41.5,Fully Paid
10600,36 months,10.43,344.18,B,4 years,OWN,103200,Not Verified,debt_consolidation,4.73,0,709,32.6,Fully Paid
4800,36 months,6.39,146.88,A,5 years,MORTGAGE,53200,Source Verified,debt_consolidation,17.81,0,739,80.1,Fully Paid
30500,60 months,10.59,656.92,B,10+ years,MORTGAGE,113900,Verified,debt_consolidation,17.06,0,740,86.7,Fully Paid
14300,36 months,17.77,515.33,E,5 years,RENT,36300,Verified,debt_consolidation,18.74,0,665,53.5,Fully Paid
18500,36 months,13.93,631.66,C,2 years,MORTGAGE,52000,Verified,credit_card,40.31,0,694,39.1,Fully Paid
13000,36 months,10.6,423.15,B,5 years,RENT,149900,Source Verified,credit_card,12.59,1,702,76.2,Charged Off
9100,36 months,14.23,312.03,C,10+ years,MORTGAGE,91000,Not Verified,credit_card,20.41,1,701,63.3,Fully Paid
11400,60 months,16.67,281.3,E,1 year,MORTGAGE,88800,Verified,credit_card,16.06,0,665,17.8,Fully Paid
13000,60 months,10.51,279.49,B,8 years,MORTGAGE,73800,Verified,debt_consolidation,41.92,0,723,70.0,Fully Paid
9700,36 months,18.64,353.8,E,10+ years,MORTGAGE,98500,Not Verified,credit_card,17.08,0,683,10.2,Charged Off
7300,36 months,12.82,245.33,C,4 years,MORTGAGE,36300,Source Verified,credit_card,14.63,0,708,59.6,Fully Paid
9100,36 months,10.79,297.02,B,10+ years,RENT,58900,Verified,debt_consolidation,9.18,0,723,58.0,Fully Paid
14300,36 months,7.59,445.41,A,6 years,RENT,118400,Source Verified,debt_consolidation,4.57,0,746,52.3,Fully Paid
34100,36 months,10.71,1111.71,B,10+ years,OWN,122200,Source Verified,debt_consolidation,2.65,1,714,62.1,Fully Paid
40000,36 months,13.03,1348.34,C,6 years,RENT,222900,Verified,credit_card,8.53,0,702,42.3,Fully Paid
10100,36 months,21.55,383.38,E,10+ years,RENT,55500,Verified,medical,17.16,0,678,15.1,Fully Paid
21800,36 months,6.67,669.84,A,7 years,RENT,80800,Verified,credit_card,9.14,0,749,23.0,Fully Paid
10300,36 months,11.68,340.54,B,10+ years,MORTGAGE,38700,Source Verified,debt_consolidation,7.1,0,734,50.7,Fully Paid
4900,60 months,9.95,103.99,B,4 years,MORTGAGE,118100,Verified,debt_consolidation,7.32,0,701,63.8,Fully Paid
12500,36 months,23.05,484.2,F,5 years,RENT,58700,Verified,major_purchase,5.96,0,664,83.0,Charged Off
20500,36 months,9.37,655.43,B,9 years,RENT,57200,Not Verified,credit_card,11.66,0,710,51.9,Fully Paid
18200,36 months,13.56,618.15,C,< 1 year,MORTGAGE,90300,Not Verified,home_improvement,13.1,0,693,61.4,Fully Paid
18200,60 months,17.81,460.28,E,< 1 year,RENT,48300,Verified,other,13.45,0,683,59.9,Charged Off
31500,36 months,15.5,1099.69,D,10+ years,MORTGAGE,23700,Verified,home_improvement,20.11,0,690,47.7,Fully Paid
7300,36 months,12.05,242.64,B,8 years,OWN,131400,Not Verified,home_improvement,42.96,0,700,69.0,Fully Paid
13400,36 months,15.0,464.52,C,2 years,MORTGAGE,144000,Not Verified,other,13.38,1,706,64.7,Fully Paid
16900,36 months,10.75,551.29,B,10+ years,OWN,36500,Not Verified,credit_card,12.5,2,738,47.1,Fully Paid
5000,36 months,9.82,160.91,B,7 years,MORTGAGE,66800,Verified,credit_card,16.69,0,719,72.4,Charged Off
12400,36 months,15.34,431.92,D,8 years,RENT,49400,Not Verified,debt_consolidation,20.27,0,678,50.3,Charged Off
7100,36 months,9.48,227.37,B,< 1 year,MORTGAGE,52000,Not Verified,credit_card,12.2,0,730,63.2,Fully Paid
12000,36 months,11.76,397.2,B,10+ years,OWN,106800,Verified,debt_consolidation,14.21,0,711,29.6,Fully Paid
10200,36 months,10.82,333.07,B,10+ years,MORTGAGE,64100,Not Verified,debt_consolidation,7.79,0,720,53.6,Fully Paid
11900,36 months,11.01,389.65,B,10+ years,OWN,38500,Not Verified,major_purchase,10.7,0,726,22.5,Fully Paid
8400,36 months,12.18,279.72,D,1 year,RENT,71900,Verified,debt_consolidation,9.64,0,659,48.5,Charged Off
8200,36 months,17.45,294.19,D,1 year,MORTGAGE,46400,Verified,credit_card,6.11,0,687,73.3,Fully Paid
40000,60 months,9.98,849.49,B,10+ years,RENT,70400,Not Verified,debt_consolidation,25.71,1,721,58.9,Charged Off
3200,36 months,20.9,120.4,E,10+ years,RENT,77700,Not Verified,credit_card,30.76,0,645,60.2,Charged Off
17800,60 months,6.69,349.86,A,9 years,MORTGAGE,29900,Source Verified,small_business,5.86,0,760,24.2,Fully Paid
25600,60 months,10.31,547.84,B,5 years,RENT,43100,Not Verified,debt_consolidation,21.43,0,721,41.4,Charged Off
28700,60 months,6.37,559.8,A,10+ years,MORTGAGE,47600,Verified,debt_consolidation,15.18,1,753,55.9,Fully Paid
16000,60 months,10.67,345.25,B,10+ years,RENT,171600,Verified,debt_consolidation,13.24,1,710,83.6,Charged Off
30400,36 months,5.56,918.78,A,< 1 year,MORTGAGE,19500,Not Verified,credit_card,7.57,1,732,43.7,Fully Paid
9700,36 months,6.7,298.18,A,1 year,RENT,46900,Source Verified,debt_consolidation,17.28,1,743,78.1,Fully Paid
16500,36 months,10.84,538.94,B,3 years,MORTGAGE,42800,Source Verified,debt_consolidation,16.75,0,709,59.5,Fully Paid
21500,60 months,18.97,557.37,D,5 years,MORTGAGE,42900,Verified,debt_consolidation,16.68,0,703,70.6,Fully Paid
5900,36 months,7.75,184.2,A,3 years,OWN,62500,Not Verified,small_business,6.99,1,726,54.1,Fully Paid
15900,36 months,7.14,491.96,A,< 1 year,MORTGAGE,65700,Verified,debt_consolidation,30.56,0,748,17.3,Fully Paid
29500,36 months,11.84,977.57,B,10+ years,RENT,25000,Verified,credit_card,12.44,0,688,41.6,Fully Paid
6900,36 months,10.14,223.1,B,5 years,MORTGAGE,86900,Not Verified,debt_consolidation,18.55,0,713,45.7,Fully Paid
40000,36 months,6.93,1233.8,A,2 years,RENT,46000,Verified,credit_card,44.85,1,745,64.8,Fully Paid
9400,60 months,14.77,222.49,C,10+ years,RENT,94600,Verified,debt_consolidation,9.97,0,697,34.6,Fully Paid
7100,36 months,11.61,234.5,B,6 years,RENT,124400,Verified,credit_card,33.23,0,741,89.0,Fully Paid
4700,36 months,21.51,178.31,E,3 years,MORTGAGE,55900,Verified,medical,13.02,1,635,72.7,Charged Off
40000,36 months,14.62,1379.18,D,10+ years,MORTGAGE,58500,Verified,debt_consolidation,6.09,0,694,28.1,Fully Paid
4700,36 months,22.21,180.01,F,3 years,MORTGAGE,81400,Not Verified,debt_consolidation,20.67,1,656,62.5,Charged Off
10700,36 months,24.76,424.07,E,5 years,MORTGAGE,143700,Verified,credit_card,10.67,0,678,47.5,Fully Paid
14200,60 months,18.55,364.85,D,10+ years,RENT,34700,Verified,debt_consolidation,8.41,0,694,76.5,Fully Paid
11900,36 months,5.32,358.37,A,5 years,RENT,42600,Not Verified,credit_card,3.64,0,724,58.7,Fully Paid
6800,36 months,9.18,216.81,B,4 years,OWN,257200,Verified,home_improvement,24.69,1,703,40.7,Charged Off
7800,36 months,15.04,270.54,C,2 years,RENT,42500,Not Verified,home_improvement,50.0,0,732,22.0,Fully Paid
14500,36 months,11.13,475.6,C,1 year,MORTGAGE,26300,Source Verified,debt_consolidation,18.1,0,703,67.6,Charged Off
17800,36 months,10.89,581.82,B,5 years,MORTGAGE,70500,Source Verified,other,12.57,0,710,32.6,Fully Paid
18100,36 months,14.75,625.23,C,2 years,MORTGAGE,44700,Source Verified,other,9.42,0,699,47.8,Fully Paid
4500,36 months,6.59,138.1,A,2 years,OWN,116600,Source Verified,credit_card,21.25,0,751,68.6,Fully Paid
6000,36 months,12.0,199.29,C,10+ years,MORTGAGE,95200,Source Verified,credit_card,16.91,1,716,67.2,Charged Off
24800,36 months,11.2,814.27,B,< 1 year,MORTGAGE,32400,Not Verified,debt_consolidation,6.9,0,719,65.4,Fully Paid
6100,36 months,25.11,242.89,F,2 years,OWN,34200,Verified,debt_consolidation,11.55,0,636,39.9,Fully Paid
9300,36 months,14.78,321.39,C,10+ years,MORTGAGE,46200,Source Verified,credit_card,42.5,0,704,58.1,Charged Off
13500,36 months,13.1,455.52,C,1 year,MORTGAGE,24900,Source Verified,debt_consolidation,19.29,0,696,64.9,Fully Paid
10600,36 months,6.35,324.16,A,4 years,MORTGAGE,72000,Not Verified,credit_card,16.49,0,758,64.0,Fully Paid
7900,36 months,15.0,273.86,C,10+ years,RENT,103500,Not Verified,major_purchase,8.77,0,703,81.8,Fully Paid
11500,60 months,6.38,224.36,A,10+ years,OWN,133300,Verified,credit_card,15.37,1,763,49.9,Fully Paid
23700,60 months,9.32,495.66,B,10+ years,RENT,42600,Not Verified,credit_card,20.56,0,702,44.7,Fully Paid
10300,60 months,9.68,217.23,B,6 years,MORTGAGE,80200,Not Verified,debt_consolidation,7.26,0,703,5.9,Fully Paid
3300,36 months,6.73,101.49,A,6 years,RENT,22700,Verified,debt_consolidation,34.55,0,741,69.1,Fully Paid
14900,36 months,10.2,482.18,B,9 years,RENT,58100,Not Verified,debt_consolidation,13.18,1,723,37.6,Fully Paid
37900,60 months,10.42,813.12,C,3 years,RENT,22300,Not Verified,credit_card,3.3,0,686,37.2,Fully Paid
8400,36 months,14.74,290.12,C,2 years,MORTGAGE,48000,Not Verified,major_purchase,18.48,0,698,21.2,Fully Paid
20000,36 months,16.42,707.29,D,4 years,MORTGAGE,83500,Source Verified,debt_consolidation,23.57,0,674,18.3,Fully Paid
24600,36 months,13.47,834.45,C,10+ years,MORTGAGE,76600,Verified,debt_consolidation,5.39,0,704,14.4,Fully Paid
27300,60 months,14.49,642.18,D,10+ years,MORTGAGE,95600,Source Verified,credit_card,15.88,1,693,69.6,Fully Paid
10600,36 months,7.12,327.88,A,5 years,MORTGAGE,71900,Not Verified,debt_consolidation,27.69,0,736,55.6,Fully Paid
8300,36 months,10.91,271.38,B,2 years,RENT,45400,Source Verified,debt_consolidation,19.24,0,711,19.7,Fully Paid
25500,36 months,12.01,847.09,C,< 1 year,RENT,26600,Verified,medical,16.18,0,691,14.5,Fully Paid
13400,60 months,8.07,272.15,A,10+ years,RENT,67700,Source Verified,debt_consolidation,8.24,0,760,35.6,Fully Paid
13700,36 months,14.63,472.44,C,7 years,MORTGAGE,33700,Source Verified,debt_consolidation,27.5,0,687,71.6,Fully Paid
5800,36 months,10.73,189.14,B,10+ years,OTHER,60500,Not Verified,debt_consolidation,21.68,0,713,46.2,Fully Paid
8800,36 months,21.9,335.62,E,10+ years,RENT,56400,Source Verified,credit_card,17.08,0,670,36.9,Fully Paid
17700,36 months,10.85,578.22,B,5 years,MORTGAGE,46900,Source Verified,debt_consolidation,17.64,0,706,24.1,Fully Paid
17100,36 months,10.56,556.28,B,< 1 year,MORTGAGE,44000,Not Verified,debt_consolidation,21.08,0,697,76.3,Fully Paid
16000,60 months,8.96,331.82,B,5 years,RENT,95700,Source Verified,debt_consolidation,15.65,0,709,13.7,Fully Paid
15100,36 months,18.0,545.9,D,6 years,OTHER,74600,Source Verified,other,9.61,0,709,45.6,Fully Paid
11000,36 months,9.94,354.63,B,8 years,RENT,131400,Not Verified,debt_consolidation,10.82,1,719,37.8,Fully Paid
24900,36 months,12.57,833.83,C,6 years,MORTGAGE,44700,Verified,credit_card,41.53,0,721,50.4,Charged Off
16000,36 months,12.31,533.8,C,4 years,MORTGAGE,53700,Source Verified,debt_consolidation,2.8,1,706,36.0,Fully Paid
10100,36 months,10.78,329.61,B,10+ years,MORTGAGE,68000,Verified,credit_card,13.5,0,709,61.0,Fully Paid
10600,36 months,6.87,326.67,A,5 years,MORTGAGE,58400,Verified,credit_card,16.39,0,745,10.8,Fully Paid
4200,36 months,10.84,137.18,B,6 years,MORTGAGE,90000,Not Verified,debt_consolidation,19.39,0,715,53.9,Charged Off
12200,60 months,13.57,281.16,C,10+ years,MORTGAGE,109700,Not Verified,debt_consolidation,30.55,0,701,45.6,Fully Paid
16800,36 months,9.68,539.57,B,10+ years,MORTGAGE,75300,Not Verified,debt_consolidation,24.81,0,709,36.8,Fully Paid
11900,60 months,10.55,256.07,B,3 years,RENT,81500,Source Verified,debt_consolidation,22.6,1,701,32.8,Fully Paid
5800,36 months,12.32,193.53,B,3 years,RENT,55900,Not Verified,medical,27.63,0,729,43.7,Fully Paid
13400,36 months,9.51,429.3,B,10+ years,OWN,194500,Not Verified,debt_consolidation,2.92,0,692,38.4,Fully Paid
7700,60 months,18.82,198.98,D,7 years,RENT,31300,Verified,debt_consolidation,17.83,0,680,49.7,Fully Paid
9900,36 months,10.9,323.64,C,3 years,OWN,135500,Not Verified,debt_consolidation,10.57,0,703,42.3,Fully Paid
9600,36 months,10.03,309.9,B,4 years,RENT,182700,Not Verified,major_purchase,17.74,1,713,65.7,Fully Paid
6200,36 months,18.64,226.14,E,8 years,MORTGAGE,49500,Source Verified,debt_consolidation,26.21,0,652,15.2,Fully Paid
8200,36 months,6.9,252.82,A,1 year,RENT,34900,Source Verified,debt_consolidation,26.63,0,737,36.1,Fully Paid
17600,36 months,12.6,589.63,B,5 years,MORTGAGE,31200,Source Verified,debt_consolidation,9.73,0,720,16.2,Fully Paid
8100,36 months,11.2,265.95,B,6 years,RENT,70500,Verified,debt_consolidation,16.48,0,712,25.0,Fully Paid
15000,36 months,10.27,485.91,B,10+ years,RENT,24500,Not Verified,credit_card,7.98,0,702,42.4,Fully Paid
17200,36 months,8.78,545.2,B,3 years,MORTGAGE,123000,Not Verified,debt_consolidation,25.74,0,724,23.0,Fully Paid
12300,36 months,15.78,431.1,D,4 years,OWN,44100,Not Verified,home_improvement,14.01,0,675,22.0,Fully Paid
6000,36 months,6.69,184.41,A,10+ years,RENT,69000,Verified,credit_card,6.5,0,742,37.3,Fully Paid
13100,36 months,13.46,444.3,D,2 years,RENT,43400,Verified,debt_consolidation,8.56,0,701,79.9,Fully Paid
16600,36 months,7.07,513.09,A,10+ years,MORTGAGE,131700,Not Verified,debt_consolidation,10.81,0,738,6.7,Fully Paid
6200,36 months,10.77,202.31,B,3 years,RENT,76200,Verified,credit_card,1.42,0,718,32.7,Fully Paid
8500,60 months,10.34,182.03,B,5 years,MORTGAGE,116000,Not Verified,other,12.45,0,723,45.9,Fully Paid
16100,36 months,14.76,556.22,C,10+ years,MORTGAGE,61500,Not Verified,debt_consolidation,3.74,0,707,64.6,Fully Paid
6000,60 months,14.04,139.73,C,9 years,MORTGAGE,83000,Verified,debt_consolidation,16.67,0,719,4.2,Fully Paid
5200,36 months,8.31,163.69,A,10+ years,MORTGAGE,34400,Not Verified,debt_consolidation,18.65,0,750,23.2,Fully Paid
23500,60 months,11.65,518.6,B,10+ years,RENT,51700,Source Verified,debt_consolidation,15.05,1,709,18.1,Charged Off
9900,36 months,11.09,324.54,B,1 year,RENT,51200,Not Verified,home_improvement,24.6,0,722,41.3,Fully Paid
16200,36 months,5.96,492.54,A,10+ years,RENT,80700,Not Verified,debt_consolidation,21.94,0,751,26.5,Fully Paid
12000,36 months,9.84,386.31,B,5 years,RENT,51100,Not Verified,debt_consolidation,27.12,0,710,59.4,Fully Paid
30200,36 months,17.32,1081.53,D,10+ years,OWN,56300,Not Verified,debt_consolidation,12.07,0,714,72.8,Fully Paid
38100,36 months,14.63,1313.86,C,10+ years,RENT,66900,Verified,credit_card,9.88,0,699,85.1,Fully Paid
11700,36 months,11.7,386.93,B,3 years,RENT,48600,Not Verified,debt_consolidation,13.71,0,733,16.0,Fully Paid
6500,36 months,12.11,216.23,B,10+ years,MORTGAGE,44600,Source Verified,debt_consolidation,24.97,0,724,86.0,Charged Off
8700,36 months,12.15,289.59,C,6 years,MORTGAGE,60600,Not Verified,debt_consolidation,18.51,1,707,79.4,Fully Paid
15900,36 months,9.03,505.84,B,7 years,MORTGAGE,210800,Verified,credit_card,9.53,0,716,72.0,Charged Off
20900,36 months,5.44,630.53,A,8 years,MORTGAGE,40500,Not Verified,credit_card,18.55,0,725,77.5,Fully Paid
6100,36 months,10.2,197.4,B,2 years,MORTGAGE,35300,Source Verified,credit_card,8.16,0,716,30.9,Fully Paid
10400,36 months,9.39,332.61,B,10+ years,OWN,88900,Not Verified,debt_consolidation,26.78,0,710,82.8,Fully Paid
7500,36 months,6.1,228.5,A,10+ years,MORTGAGE,41900,Source Verified,credit_card,15.05,0,738,33.1,Fully Paid
25300,36 months,6.78,778.65,A,1 year,MORTGAGE,64900,Not Verified,debt_consolidation,38.91,0,747,65.8,Charged Off
5700,36 months,13.88,194.48,C,10+ years,OWN,45800,Verified,debt_consolidation,10.43,0,703,32.2,Fully Paid
8100,36 months,13.98,276.76,C,7 years,MORTGAGE,68000,Not Verified,debt_consolidation,10.55,0,663,61.9,Fully Paid
10900,36 months,11.0,356.85,B,4 years,RENT,98800,Not Verified,small_business,14.52,0,720,51.8,Fully Paid
13100,36 months,6.82,403.41,A,10+ years,MORTGAGE,148000,Not Verified,debt_consolidation,11.93,2,765,58.1,Fully Paid
18200,36 months,13.54,617.97,C,10+ years,RENT,273600,Not Verified,debt_consolidation,31.8,0,698,79.1,Fully Paid
15700,36 months,6.61,481.98,A,4 years,RENT,27100,Source Verified,debt_consolidation,7.51,1,760,92.3,Fully Paid
12200,36 months,5.91,370.65,A,10+ years,MORTGAGE,86600,Not Verified,debt_consolidation,14.64,0,747,66.6,Fully Paid
8000,60 months,13.03,182.15,C,3 years,RENT,20000,Source Verified,credit_card,6.79,0,689,76.2,Charged Off
8300,36 months,9.86,267.27,B,< 1 year,MORTGAGE,27700,Verified,credit_card,22.73,0,738,31.9,Fully Paid
6900,36 months,11.54,227.67,B,9 years,RENT,81600,Not Verified,credit_card,21.23,0,719,40.8,Fully Paid
3200,36 months,13.05,107.9,C,3 years,RENT,48100,Source Verified,debt_consolidation,21.55,0,695,63.3,Fully Paid
8200,36 months,6.91,252.85,A,< 1 year,RENT,23200,Not Verified,debt_consolidation,11.69,1,747,54.1,Fully Paid
13300,36 months,6.34,406.66,A,8 years,MORTGAGE,46700,Not Verified,credit_card,10.23,0,741,19.6,Fully Paid
25800,36 months,19.81,956.32,E,5 years,MORTGAGE,109300,Source Verified,medical,14.08,1,702,47.3,Fully Paid
6800,36 months,10.38,220.63,B,10+ years,RENT,42400,Not Verified,medical,13.21,0,699,37.2,Fully Paid
11400,36 months,24.83,452.24,G,10+ years,RENT,46500,Not Verified,debt_consolidation,10.29,0,648,35.1,Fully Paid
5400,60 months,10.66,116.5,B,7 years,MORTGAGE,28200,Not Verified,credit_card,11.73,0,719,30.1,Fully Paid
17900,60 months,16.71,442.07,D,1 year,MORTGAGE,65900,Verified,debt_consolidation,16.71,0,691,40.7,Fully Paid
9300,36 months,10.89,303.99,B,5 years,MORTGAGE,19700,Not Verified,credit_card,12.38,0,723,56.3,Fully Paid
10400,36 months,13.21,351.47,C,2 years,MORTGAGE,31300,Not Verified,credit_card,26.98,0,703,64.7,Fully Paid
6200,36 months,14.66,213.89,C,5 years,MORTGAGE,81000,Not Verified,credit_card,34.54,0,713,36.6,Fully Paid
6200,60 months,9.58,130.45,B,1 year,RENT,25500,Verified,debt_consolidation,12.34,1,722,46.1,Charged Off
10800,36 months,8.15,339.18,A,3 years,MORTGAGE,110700,Source Verified,debt_consolidation,16.77,0,764,36.6,Fully Paid
15000,36 months,11.92,497.64,B,3 years,RENT,40800,Verified,credit_card,12.32,0,723,37.9,Fully Paid
9600,36 months,13.56,326.06,C,9 years,MORTGAGE,107500,Verified,debt_consolidation,9.34,0,707,63.6,Fully Paid
6200,36 months,11.32,203.92,B,4 years,MORTGAGE,37100,Not Verified,debt_consolidation,25.92,0,713,34.0,Fully Paid
15000,36 months,10.37,486.62,B,10+ years,OWN,62400,Not Verified,debt_consolidation,22.41,1,702,28.5,Fully Paid
14600,36 months,7.69,455.43,A,5 years,RENT,69300,Verified,small_business,14.93,0,735,85.6,Fully Paid
15500,60 months,20.47,414.72,E,10+ years,OTHER,71300,Verified,debt_consolidation,5.73,0,663,73.0,Charged Off
36900,36 months,14.98,1278.79,C,1 year,RENT,32900,Source Verified,debt_consolidation,32.59,1,698,14.0,Fully Paid
5700,36 months,10.64,185.64,B,2 years,MORTGAGE,32400,Verified,debt_consolidation,25.44,0,729,46.1,Fully Paid
10400,36 months,12.44,347.62,C,10+ years,RENT,45600,Not Verified,debt_consolidation,17.1,0,700,60.3,Fully Paid
6300,36 months,14.77,217.68,C,3 years,MORTGAGE,49300,Not Verified,car,19.42,0,695,54.8,Fully Paid
11200,36 months,21.61,425.48,E,4 years,OWN,49300,Not Verified,debt_consolidation,12.75,0,661,44.0,Fully Paid
